DOY2,HR2,CO2,FC,G_1_1_1,G_2_1_1,H,H2O,LE,LW_IN,LW_OUT,NETRAD,PA,PPFD_IN,PPFD_OUT,RH,SC,SH,SLE,SW_IN,SW_OUT,TAU,TA_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_6_1,T_CANOPY,T_SONIC,USTAR,U_SIGMA,VPD,V_SIGMA,WS,W_SIGMA,TA_1_1_2,TS_1_5_1
1,5.25,327.0171002525,-1.50589289025,-16.82925,-18.7480025,-45.95426792875,0.99333034465,-17.67328852695,164.7375,222.485,-89.015,97.0750250185,-0.02325,-0.447675,61.1785,-1.4499348055,-2.413454150975,-1.5480615318,-2.744825,-0.410375,-0.721599436475,-20.7595,-2.5719,-1.117,-0.7601,1.2685,0.599575,-2.20045,-1.229075,-0.7,1.314875,0.449975,-21.5525,-19.90480949125,0.05285511355,0.219876009989361,0,0.175606310116863,0.777344941325,0.0434934163854111,-19.37292525,1.77385
1,5.75,319.9524091875,-1.12954240385,-16.8085,-18.97394775,-46.99548685625,0.97569288875,-10.3443527175,164.3375,222.77,-89.11,97.0674431965,-0.01905,-0.449675,61.51475,-2.124122420375,-1.908214805175,-1.5924087098,-2.759975,-0.31915,-0.59586588335,-20.75125,-2.70505,-1.1094,-0.76105,1.2625,0.6,-2.2025,-1.260275,-0.7,1.31475,0.47995,-21.40225,-20.00061523775,0.05714763015,0.20923554454138,0,0.189717453366736,0.80053681075,0.0424761024708056,-19.476253,1.7501
1,6.25,317.164234565,-1.03457819465,-18.84525,-19.200228,-44.559040954,1.036475263725,-9.89223937575,161.8925,224.3475,-88.8525,97.0508744325,-0.022575,-0.44705,60.76825,-1.7304012572,-2.0309745595,-1.6778685128,-2.60415,-0.465625,-0.478046933875,-20.58075,-2.741525,-1.14145,-0.8,1.2625,0.59915,-2.2373,-1.2125,-0.701275,1.298,0.449175,-21.15725,-20.1070245625,0.06143737325,0.233231310949786,0,0.178134714204356,1.0071106165,0.0485332664066803,-19.201967,1.7349
1,6.75,315.0597792575,-1.2582433647,-19.053,-19.42717825,-46.17843806125,0.9688863987,-13.146111799,161.215,224.72,-88.1525,97.0230676525,0.050375,-0.449575,62.5025,-1.7432344187,-2.1251687235,-1.0616071306,-2.4665,-0.407725,-0.58964436375,-20.66975,-2.81045,-1.159775,-0.8,1.2625,0.6,-2.300875,-1.2632,-0.7025,1.313625,0.45,-21.154,-20.7672809625,0.060798484,0.211993313083127,0,0.188848684131869,1.0116521255,0.0503829862941975,-19.171795,1.726825
1,7.25,316.66471669,-1.9389706359,-19.062,-19.6507785,-42.68320594025,1.084480178,-12.91088963025,160.27,226.2825,-81.41767641152,97.03490755,2.318775,-0.167975,63.306,-0.929879462275,-1.5585300155,-1.5233615125,0.773725,-0.02135,-0.4739670689,-20.20275,-2.8805,-1.117325,-0.8,1.268875,0.598725,-2.338175,-1.39885,-0.7025,1.32675,0.434,-20.85525,-20.674169722,0.0493300916,0.207355824078847,0,0.189219007383348,0.9118072184,0.0492113596279422,-19.0875105,1.765775
1,7.75,313.858945815,-1.148018940775,-19.0465,-20.0105,-42.407535705,0.960142678775,-9.7074587117,160.35,229.7875,-63.3975,97.057967032,10.02475,1.4222,64.1315,-0.71330553655,-1.668563535,-1.0434767222,5.62885,0.62435,-0.6061620913,-19.83275,-2.930375,-1.11785,-0.8,1.265,0.6,-2.386325,-1.44065,-0.7025,1.2967,0.481175,-20.2565,-20.583199038,0.0754529534,0.231609898134984,0,0.21521317874511,0.8550922812,0.0835748544411427,-18.394105,1.742975
1,8.25,317.44462653,-1.2978422705,-18.99375,-20.01375125,-31.6130197395,1.081882396,-9.6932283766,163.0225,238.4275,-36.6617110065708,97.081402862,33.4355,3.441175,62.089,-1.4936798042,-1.0438917478,-1.23417385625,13.991,1.7209,-0.62427933,-19.29075,-2.934075,-1.135175,-0.8,1.2625,0.599575,-2.40585,-1.5557,-0.7025,1.294625,0.46575,-18.32825,-20.362283348,0.0843377116,0.262307260545989,0,0.200386924120397,0.8072240198,0.0926831564873539,-17.48826225,1.7511
1,8.75,316.021311325,-1.333239023525,-18.90775,-20.08652075,-30.556934345,1.117977468925,-13.1371947272,162.98,241.8225,-7.25474618678063,97.06575424,53.3135,6.479875,58.30175,-2.25780217805,-0.8851527465,-1.0397056217,22.603,3.64230270171123,-0.6010748712,-18.40525,-2.934075,-1.12625,-0.8,1.2625,0.6,-2.40495,-1.683425,-0.7025,1.29375,0.482725,-16.66275,-19.8844025975,0.0873992005,0.294270486428522,0,0.227598999065024,0.8770868305,0.112315548560859,-17.300886,1.782575
1,9.25,314.493078385,-1.583667243,-18.7815,-19.746237,-26.4930812665,1.15730365495,-11.4077125152,164.1725,249.05,10.4263573196135,97.05784817,80.0755,7.2266,54.59975,-1.872486109,-1.1123399639,-0.9838712842,29.1665,3.8624,-0.5929797358,-17.19,-2.849475,-1.12625,-0.8,1.268875,0.6,-2.4007,-1.7,-0.65655,1.295875,0.448625,-14.7815,-18.4559393525,0.1224768185,0.301382579620906,0,0.27704852747393,0.89068143025,0.155970439877068,-17.024331,1.7925
1,9.75,320.03993479,-2.125259534625,-18.06475,-19.61106825,-25.20320610175,1.260887747,-5.365316905325,160.98,254.515,16.0381165929567,97.03615400275,102.0975,9.054,49.4065,-2.224289746125,-0.7369320965,-1.6287411982,33.90425,5.14019057888644,-0.6214336022,-16.72475,-2.7644,-1.12625,-0.8,1.27095,0.6,-2.302925,-1.700025,-0.637175,1.2916,0.4486,-14.022,-17.80269826675,0.135447166925,0.375478701522789,0,0.299089021408716,0.92767655705,0.144586740135637,-16.630494,1.809975
1,10.25,325.2619086,-2.26157321195,-16.23775,-18.44305725,-13.0694525585,1.307893209625,2.915652735525,161.135,257.02,18.298245337597,97.03974516975,105.35,7.491475,47.76675,-1.08134234355,-1.477769008225,-1.4109986728,36.72825,5.375575,-0.67146706495,-16.26675,-2.6602,-1.1168,-0.8,1.2625,0.6,-2.28245,-1.702075,-0.621575,1.308625,0.41615,-13.4365,-17.32917171525,0.122417550375,0.344696590734304,0,0.318989615094158,1.128940942575,0.138896879965311,-16.04489,1.825975
1,10.75,329.376331375,-2.2119058852,-15.811,-16.96372125,-13.37596792825,1.3493395178,4.295143296,162.4275,260.4775,25.14375,97.0475496135,95.1375,8.65305,45.1895,-0.6938094276,-1.30204479675,-1.85200373185,44.558,6.33635,-0.693256430425,-15.71225,-2.538225,-1.1,-0.8,1.2625,0.6,-2.2181,-1.6515,-0.605,1.3065,0.448725,-12.83075,-16.39580007175,0.120555543025,0.388566196852517,0,0.368860611670111,1.074567907675,0.151922276187543,-15.49444375,1.84255
1,11.25,331.5573781125,-2.343741245875,-15.5465,-16.0975905,-21.908280494,1.44786006725,2.50430429895,164.78,264.69,29.7882264292123,97.090951952,109.265,11.6595,43.39325,-1.47622192775,-2.115598055375,-1.755504801725,42.873,6.289125,-0.64448247915,-15.37575,-2.449375,-1.0525,-0.8,1.2625,0.59995,-2.15235,-1.56935,-0.605,1.302375,0.43315,-12.523,-16.053752568,0.1376187812,0.454482482910722,0,0.396981487638758,1.2304666922,0.164670811060621,-14.99954225,1.87815
1,11.75,330.93688162,-2.7237295596,-14.7094405,-15.48760425,-15.266759248,1.5280479576,3.051142762375,169.58,267.295,31.816904360971,97.124818805,120.81,12.366,41.49275,-0.589281932275,-2.1814918698,-1.90274786225,52.004,7.0201,-0.733150333375,-15.01275,-2.150775,-0.9761,-0.8,1.26,0.58295,-2.06975,-1.48745,-0.605,1.32565,0.432575,-12.208,-15.931508425,0.151915670625,0.403883650453302,0,0.386967862522449,0.986509624125,0.166828860046394,-14.448267,1.88475
1,12.25,330.20471329,-2.4880088548,-14.436232,-14.2084455,-16.512804112,1.47863995215,2.0609187512,175.165,267.9,42.9753860404847,97.11195882125,118.17,12.45025,40.08575,-0.43967927585,-1.573654053875,-1.283476602175,62.1243597314376,9.03884357690385,-0.70985834835,-14.2925,-2.005,-0.935825,-0.8,1.26,0.5996,-1.98745,-1.4054,-0.605,1.3119,0.447925,-11.70825,-15.80563104625,0.160330550125,0.469963487936826,0,0.43919951987555,1.151692921,0.180018479354527,-13.903337,1.841975
1,12.75,330.28591356,-2.4763051394,-13.97437525,-13.7637305,-16.400052088,1.6082982182,5.098426773,171.78,267.8675,38.1010515429057,97.074335459,127.86,13.92925,39.077,-0.4723856064,-1.4102074029,-1.11994568775,53.1223248639133,8.27984816388227,-0.73436106475,-14.00825,-2.00415,-0.8609,-0.79955,1.2625,0.6,-1.857775,-1.40245,-0.60455,1.306375,0.46475,-11.37175,-15.687615089,0.1442912591,0.453892442911626,0,0.437701952990395,1.2819370842,0.173901274584304,-13.595707,1.79
1,13.25,330.92193894,-2.25651008535,-13.4984605,-13.680096,-16.346724794,1.616536216,1.941533418025,172.2425,266.795,30.998,97.0675407225,108.55,10.61975,36.989,-0.5428675732,-2.95619458695,-1.7096442805,48.69775,7.709575,-0.717393601,-13.44775,-2.001225,-0.84305,-0.7928,1.26,0.59915,-1.7437,-1.4,-0.6025,1.28755,0.448725,-11.72875,-15.43140892875,0.125276552375,0.454118663614688,0,0.404528892947193,1.24207541625,0.163027605531693,-13.61653325,1.758175
1,13.75,330.680216625,-2.158762846875,-13.4237315,-13.600607,-17.258587769,1.61519976345,4.5209808464,172.9025,266.54,25.63475,97.074738043,106.35,9.6075,36.77225,-0.9071622248,-1.9525049693,-1.26285421025,41.89825,6.597025,-0.737874997,-13.26575,-2,-0.8,-0.7694,1.26,0.599575,-1.709125,-1.31725,-0.6025,1.29505,0.449675,-11.4325,-14.803448779,0.1277493125,0.456248093492332,0,0.389716559224561,1.2278407959,0.162442895483665,-13.45503425,1.6762
1,14.25,330.74898305,-2.3784819964,-13.373475,-13.4620715,-15.842832669,1.6284960102,-0.6099353227,172.5175,265.7125,18.6244558994043,97.075062802,94.15,8.61625,35.7505,-0.43808460705,-2.763906864625,-3.603212656,32.01425,4.902275,-0.73156878345,-13.0375,-2,-0.775775,-0.7621,1.2498,0.6,-1.7075,-1.3,-0.601525,1.2901,0.4479,-10.99525,-14.192459004,0.155114041,0.437342681556219,0,0.395573872542025,0.9358022276,0.163043843966405,-13.04749,1.5644
1,14.75,331.0156170475,-2.2721558486,-13.3232185,-13.344393,-18.5075692855,1.597196834075,-5.9380900984,169.001235547967,263.7225,9.1629991426674,97.061147187,92.3975,6.826125,35.4375,-0.23847217425,-2.961479123,-1.9210812712,24.547,3.049825,-0.6856419707,-13.121,-1.967375,-0.760575,-0.7088,1.2625,0.599575,-1.68825,-1.215425,-0.5898,1.29775,0.44775,-11.14775,-13.851150239,0.1530649526,0.430958796180218,0,0.405326495903014,0.9424279712,0.156859512561292,-13.20714075,1.48975
1,15.25,330.78925176,-1.42386307825,-13.249801,-13.2364645,-26.9318983415,1.4854090685,-5.8510387577,164.316783314327,258.995,-16.488,97.066435935,59.19825,5.2053,35.98525,-0.414604986,-3.84523263425,-1.5007159335,22.54375,2.735725,-0.65301085815,-13.179,-1.902075,-0.7525,-0.70935,1.26435,0.599575,-1.61335,-1.1025,-0.57275,1.2918,0.383,-12.23875,-13.58558557125,0.1213482895,0.388788394801148,0,0.333061709834396,0.981778448,0.149842640723579,-13.36082875,1.383375
1,15.75,330.97704288,-0.938402467125,-13.2015625,-13.129893,-32.11332032225,1.55062303015,-7.098720826725,166.1525,253.505,-48.70475,96.9961600875,29.5795,3.35445,38.0565,-0.333193324525,-4.07370209485,-1.960524545125,13.35025,1.90695,-0.662313575,-13.46425,-1.902075,-0.7525,-0.7,1.2567,0.6,-1.6075,-1.1025,-0.518525,1.2937,0.399975,-13.19675,-13.43217463375,0.086357941375,0.292013938707038,0,0.263890530901063,0.70360715975,0.0923278783413835,-13.70434075,1.3146
1,16.25,329.78951794,-1.25721233005,-13.17459,-13.032393,-44.548206892,1.5709093763,-6.5424497705,168.5,248.5575,-74.1945,97.05546449875,11.89325,1.523,41.0175,-0.9204760516,-4.772314527,-2.18514657225,5.78285485551794,0.78575,-0.6253217962,-13.7775,-1.9025,-0.743575,-0.7,1.24355,0.6,-1.608775,-1.151375,-0.5025,1.2933,0.465875,-15.304,-13.79546176125,0.076218243625,0.285205975394979,0,0.235794061815886,0.68836714925,0.0693841012037594,-13.8939915,1.323475
1,16.75,322.79120419,-1.180704426275,-13.1488675,-13.531077,-49.2619476975,1.511475971275,-7.398236658575,167.56,241.005,-83.43,97.1444414995,2.162575,0.15495,44.462,-0.6593886572,-3.289790169375,-1.2967699548,0.645438938424448,0.0678750000000001,-0.53003730745,-14.3415,-1.9025,-0.725725,-0.69235,1.251875,0.6,-1.610025,-1.1691,-0.502925,1.287625,0.44915,-17.17525,-14.24134173,0.0600569104,0.23764989437322,0,0.200161020060535,0.7622701358,0.0449929497420165,-14.1597245,1.33835
1,17.25,326.6724274175,-1.374799293075,-13.962,-14.27036175,-56.37413861225,1.453139415675,-8.77273019875,164.98,231.9975,-90.835,97.181823905,0.04175,-0.21105,46.4265,-0.4284745638,-3.6638581023,-1.520983395125,-2.47085,-0.218875,-0.5187164395,-15.04975,-2,-0.717325,-0.7,1.26,0.6,-1.693425,-1.138025,-0.5025,1.27055,0.464325,-19.364,-14.67062877625,0.047323456625,0.220367342027565,0,0.192895458332458,0.774979998875,0.040794561287645,-14.3917315,1.354825
1,17.75,323.954265065,-1.0919315083,-14.026228,-14.48507325,-55.731435644,1.392692368025,-8.967077929725,165.682521602655,232.08,-89.86,97.189958885,-0.01415,-0.265375,47.6815,-0.790685122,-3.9310884186,-1.2627464347,-2.59230622088317,-0.402125319599272,-0.5769219338,-15.6855,-2,-0.7264,-0.69235,1.2492,0.6,-1.74315,-1.1894,-0.5025,1.27055,0.448775,-19.417,-15.128989035,0.054180519625,0.221218636935726,0,0.199056340142405,0.7459533585,0.036919022872159,-14.60354525,1.346425
1,18.25,327.7699575,-1.5889757712,-14.473969,-14.71751925,-53.952287056,1.383261642775,-7.881862333,166.338752947117,226.4325,-89.9339295179566,97.2429637375,-0.01005,-0.26725,49.4445,-0.553204121025,-2.813350394,-0.87067769725,-2.429125,-0.410110892292326,-0.4871705761,-15.706,-2.00045,-0.791925,-0.7,1.214875,0.6,-1.857225,-1.2117,-0.5025,1.289625,0.465175,-20.546,-15.4217283475,0.046236408625,0.146456985285596,0,0.1466344951828,0.5848616945,0.0354570007005709,-14.89224725,1.390525
1,18.75,329.990690975,-1.702120233,-14.8255865,-15.07600125,-54.5215479375,1.3724104685,-17.605855004,166.317015113961,226.1025,-89.92,97.2679663955,-0.014675,-0.27325,50.64,-0.4411863886,-2.5321939916,-1.801476392875,-2.328275,-0.443696080687686,-0.485995154725,-15.89225,-2.00335,-0.8,-0.6919,1.238875,0.6,-1.98645,-1.25935,-0.5025,1.2875,0.46615,-21.0415,-15.609861907,0.0370675717,0.187127036354305,0,0.165680771813085,0.5913749346,0.0372445329526849,-15.194482,1.407325
1,19.25,327.9414785125,-1.774820494,-15.103405,-15.36170925,-58.977799385,1.3336982507,-13.34898394775,166.86,227.69,-90.41,97.2287605535,-0.018,-0.30675,50.58775,-0.5641774236,-2.3376767911,-1.531542703275,-2.32605,-0.275057886495644,-0.4962832893,-16.12425,-2.005,-0.8,-0.66985,1.2155,0.59995,-2.000425,-1.3075,-0.5025,1.29,0.4486,-20.152,-15.8782709575,0.04209408455,0.196919329017809,0,0.171883859360808,0.81132546305,0.0451009585091868,-15.39606275,1.408325
1,19.75,323.017357445,-1.0498202215,-15.3381745,-15.6303705,-54.64751337775,1.346042152425,-8.66008901055,165.3,227.415,-90.035,97.27254744625,-0.018525,-0.308075,51.57925,-0.39837983935,-2.1987038784,-1.7026379984,-2.3166,-0.286861988250284,-0.526496031825,-16.69075,-2.005025,-0.8,-0.6703,1.21425,0.59915,-2.001275,-1.3075,-0.5025,1.289625,0.45055,-20.5225,-16.15389551625,0.048399290125,0.167939535888465,0,0.192848351664522,0.588641768125,0.0455070544535744,-15.72449725,1.43225
1,20.25,329.9290768,-1.6390359743,-15.5516695,-16.1605,-55.806359461,1.32876154065,-9.4658676055,163.92,229.58,-92.01,97.322382524,-0.01515,-0.354875,51.554,-0.783481118,-1.971437264,-1.1614648632,-2.264025,-0.247215453392015,-0.5157459321,-16.67425,-2.039675,-0.8,-0.6919,1.2355,0.59955,-2.002925,-1.30805,-0.5025,1.2875,0.46465,-19.88775,-16.278979611,0.05126737715,0.195152809224697,0,0.171861209031535,0.51183580725,0.0390766383442252,-16.0152655,1.441325
1,20.75,326.1410042825,-1.111072359275,-15.8067135,-17.34775,-56.894826686,1.27907262805,-9.594431298675,162.390295138237,226.8425,-91.35,97.300990605,-0.01205,-0.36065,50.808,-0.879316277199999,-1.9494679397,-2.136936024225,-2.37815,-0.198008651207783,-0.50582492525,-17.02125,-2.0911,-0.8,-0.69235,1.21425,0.6,-2.003775,-1.40415,-0.5025,1.2875,0.497525,-20.43625,-16.43387248,0.038021688875,0.180455063187044,0,0.150465115495739,0.72063126575,0.0365138357028245,-16.461512,1.465775
1,21.25,322.325463125,-1.431945130625,-16.1040565,-17.33151,-52.375720155,1.2328968622,-8.4229971416,161.4,225.065,-88.9,97.3058298605,-0.019075,-0.401325,51.38375,-1.9618144658,-2.45981273875,-2.6582945645,-2.33436379428629,-0.171825,-0.505171650875,-17.50125,-2.10705,-0.826775,-0.6856,1.218875,0.5992,-2.004175,-1.4025,-0.5025,1.2875,0.497925,-20.47325,-16.7778653865,0.0475163361,0.216445432909029,0,0.16629015493629,0.62835528265,0.0426720554960476,-16.79037675,1.466725
1,21.75,323.97835732,-2.39497113535,-16.4006495,-17.2945305,-52.649164856,1.2131715714,-10.7046155375,160.8525,224.68,-88.44,97.3457458495,-0.016575,-0.409525,53.2385,-0.63462005765,-2.71138166405,-1.764196949,-2.37915,-0.189684406862207,-0.5987302757,-17.6505,-2.105975,-0.852975,-0.7,1.2057,0.582975,-2.003725,-1.4025,-0.50295,1.294975,0.465175,-20.6105,-17.0489622485,0.0475180811,0.181266972384595,0,0.14546553048193,0.58559332685,0.0429471268736065,-16.8260355,1.507
1,22.25,328.3714354525,-2.0632329632,-16.7397915,-17.267301,-56.8601429205,1.2350227395,-11.8709272395,160.7225,224.92,-87.515,97.30083699,-0.01905,-0.406375,52.4975,-1.356893584425,-2.67003976135,-2.079092208,-2.49235876517465,-0.217656401065525,-0.55211686255,-17.94875,-2.183825,-0.883,-0.70935,1.1934,0.583975,-2.002925,-1.4025,-0.504575,1.29,0.4667,-21.002,-17.292305209,0.0476321672,0.220927616424272,0,0.175887641195043,0.6132812297,0.0332064784194275,-17.024112,1.5154
1,22.75,327.88343789,-1.3522632421,-16.846672,-17.5668675,-52.970477495,1.2241962518,-10.72162667465,161.685,224.19,-87.71,97.279712586,-0.02405,-0.427575,53.04425,-1.45363381835,-2.6099977434,-1.526985465275,-2.5082,-0.367,-0.704524427575,-17.9185,-2.2,-0.9,-0.7,1.200075,0.599575,-2.002075,-1.401675,-0.505,1.293775,0.4812,-21.19375,-17.499785692,0.0473799688,0.200701416278889,0,0.177489630517288,0.5025244146,0.0312001447966497,-17.16285925,1.566775
1,23.25,324.5511220425,-1.701775568375,-16.7974455,-18.1223955,-52.4243015425,1.21947690835,-8.388377257075,161.595,221.435,-87.015,97.30712038175,-0.0161,-0.443875,53.76075,-0.9283934899,-2.2084082134,-1.2956136421,-2.473525,-0.242601662697977,-0.5277553684,-18.20075,-2.2,-0.9264,-0.7088,1.180875,0.599575,-2.00415,-1.4004,-0.505,1.2875,0.515325,-21.7105,-17.662978566,0.045109344075,0.170212546422164,0,0.155523686126077,0.5950880828,0.0318427905856437,-17.47519825,1.5841
1,23.75,326.8789184,-1.98990210895,-15.60375,-14.9975,-50.4068238835,1.08663701925,-10.76169911735,160.61,220.55,-87.675,97.28105614875,-0.022575,-0.4465,54.52625,-1.032957612375,-1.965984989425,-1.734073294,-2.436625,-0.22027508927954,-0.5258819628,-18.5825,-2.2,-0.9745,-0.7,1.16985,0.5822,-2.001225,-1.400025,-0.505,1.2917,0.4326,-21.96875,-17.74750648275,0.038516156075,0.192443507287983,0,0.153472328823583,0.582451039625,0.0361855622217511,-17.94528125,1.571
2,0.25,340.317324975,-1.1034243014,-15.71675,-14.03475,-64.275979406,1.634704317,-7.470276080875,173.515,240.58,-93.6906805975134,97.28491558875,-0.14675,-0.2922,57.515,-1.1528326941,-2.539305635625,-1.640360877625,-2.5071,-0.61255,-0.55928859115,-16.0215,-2.118,-2.895475,-1.1,0.9312,0.80995,-1.386525,-0.807375,-0.5,1,0.600275,-17.082,-16.36104967875,0.038976651375,0.15740640378737,0,0.15760389049676,0.72649351175,0.0338630856256211,-17.9671455,1.62375
2,0.75,339.57669127,-1.2377726954,-22.14825,-16.55725,-59.867804976,1.74153277375,-10.22678750885,172.8825,239.655,-92.925,97.25571552625,-0.13675,-0.2803,55.929,-0.648035880575,-2.625552570375,-2.2968724218,-2.44730014463323,-0.55605,-0.5398673193,-16.1245,-2.2,-2.8575,-1.1,0.918,0.833275,-1.4,-0.8235,-0.495325,0.9625,0.61755,-17.3975,-16.71783888,0.037224824375,0.173295763721662,0,0.157535923372738,0.554321193625,0.0364069861452827,-18.193211,1.6246
2,1.25,339.09069305,-1.963689898425,-21.92164325,-18.3375,-58.7028482225,1.64520442555,-10.6853140662,175.046453385562,239.82,-90.7965598498381,97.23702184125,-0.164375,-0.2798,56.47825,-0.293027212325,-2.1634670534,-1.992469840625,-2.75145,-0.56695,-0.563797232675,-16.126,-2.2,-2.86155,-1.1,0.916975,0.833,-1.4,-0.8725,-0.472925,0.974425,0.616275,-17.406,-16.297675965,0.0351154075,0.17288756554812,0,0.148430829290412,0.669591926,0.0335176696593893,-18.363144,1.609075
