DOY2,HR2,CO2,FC,G_1_1_1,G_2_1_1,H,H2O,LE,LW_IN,LW_OUT,NETRAD,PA,PPFD_IN,PPFD_OUT,RH,SC,SH,SLE,SW_IN,SW_OUT,TAU,TA_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_6_1,T_CANOPY,T_SONIC,USTAR,U_SIGMA,VPD,V_SIGMA,WS,W_SIGMA,TA_1_1_2,TS_1_5_1
1,6.25,404.3966081,0.636863892,-5.08425,-4.963,-0.105549715,5.84401846825,7.81798476,297.075,307.925,-4.97375,99.679212375,0.002,0.002,88.975,0.066816513,0.363364768,0.162601963,-0.22475,1.25625,-0.03131681675,-0.82775,-0.03375,0.5,3.63225,3.32475,4.0745,0.183,0.8,4.325,3.90425,3.58725,-1.46825,-0.9304887735,0.3897472395,0.988488758971768,0.723143209,0.739484514566093,4.6178118925,0.442148356524524,-0.96621215,4.3785
1,6.75,404.484976375,0.67283786275,-5.083,-4.9672275,-0.74824332875,5.87980823775,8.98319713125,298.550013748444,307.525,-5.56975,99.686905255,0.42375,0.22325,89.3,0.079875326,0.4759495645,0.20617184575,-0.0365,1.372,-0.03324987025,-0.60775,-0.029,0.483,3.5585,3.3325,4.083,0.2,0.8,4.325,3.84475,3.59925,-1.42325,-1.138847305,0.3958699325,0.985739014273302,0.736169736,0.762454201502641,4.8503260935,0.440000158226406,-1.1062637,4.37475
1,7.25,405.694703,0.725499245,-5.08,-4.98275,0.14107331175,5.947397189,11.494840325,295.4,308.35,-1.16125,99.70376725,16.6675,6.15475,89.5,0.102785998,1.2348333115,0.27724659675,10.7425,6.3195,-0.029886393,-0.6695,-0.013,0.47025,3.5585,3.31275,4.09175,0.2,0.7915,4.325,3.82175,3.57525,-1.39675,-0.801233774,0.391532125,1.0118746098208,0.726104367,0.739620848813769,4.74193002,0.431523848703638,-0.660138,4.3885
1,7.75,405.498699075,0.6981594565,-5.0815,-4.9780325,5.711299499,6.09777491025,14.7064304,294.25,309.4,10.168263912932,99.71972337,94.125,27.975,89.075,0.064848641,1.057800728,0.325548232,67.325,31.5635593394121,-0.0439228875,-0.4025,-0.041,0.458,3.5505,3.2915,4.0915,0.2,0.79925,4.32075,3.85,3.56325,-0.952,-0.823000409,0.417169675,1.0672946177134,0.719115262,0.804666706779894,4.842027419,0.454992984561301,-0.562720875,4.39075
1,8.25,405.8613674,0.7397762405,-5.10525,-4.98375,11.995121765,6.215001201,16.4351276,293.925,310.9,36.685,99.69582957,218.95,60.2825,87.975,0.090061277,1.477087201,0.35158106625,152.45,55.0225,-0.047349505,-0.3595,-0.068,0.4405,3.5745,3.29575,4.071,0.167,0.78725,4.33775,3.84975,3.6,-0.31675,-0.514269329,0.42517201,1.13365472697819,0.7647926565,0.836643250137118,5.038196647,0.462531193542663,-0.536867575,4.39175
1,8.75,406.098827275,0.82195662725,-5.10375,-4.9465,30.69285247,6.2615490615,21.27276426,292.6,315.4,87.2,99.725127795,352.9,87.475,86.725,0.0584597695,1.886124267,0.515407098,234.358899472571,72.4551119244661,-0.068161723,0.04875,-0.112,0.40025,3.55,3.283,4.07925,0.182,0.788,4.304,3.8575,3.58725,0.33425,-0.308099268,0.4597571915,1.1537217521286,0.8326917175,0.88020665212762,5.341130397,0.503603045196573,0.273265825,4.37875
1,9.25,406.195026125,0.644019659,-5.097,-4.961,54.096186975,6.182882862,29.68650243,295.725,317.65,135.975,99.729216525,502.3,117.5,85.575,0.056045165,2.423991122,0.643608888,313.625,91.225,-0.0803048935,0.35025,-0.1,0.42075,3.5665,3.2835,4.05875,0.17075,0.77525,4.35,3.83,3.59925,0.94775,0.115491646,0.4713717595,1.20864372579714,0.86312101525,0.915268494640502,5.485303175,0.520719181454321,0.680456625,4.36325
1,9.75,405.92142295,0.61449249725,-5.11325,-4.94875,75.97027975,6.180536649,36.692239945,296.8,320.925,181.375,99.758378505,608.475,143.45,84.475,0.060463329,2.166567867,0.620694889,382.7,102.918698566145,-0.090778243,0.69275,-0.1,0.42025,3.5585,3.275,4.067,0.15025,0.78725,4.32075,3.833,3.576,1.5335,0.368902103,0.49693047975,1.22048054563137,1.056043005,0.984635185549904,5.4970785925,0.543775154717431,1.134403,4.3825
1,10.25,405.66915645,0.631335389,-5.08175,-4.944,89.7576793425,6.51550835625,35.952099145,294.05,323.35,226.7,99.741527225,739.8,156.975,82.9,0.04323286175,1.9908769795,0.5138501975,445.724550580028,120.175,-0.08511104575,1.04275,-0.096,0.40425,3.60025,3.279,4.08275,0.166,0.78725,4.31225,3.8245,3.57525,2.79375,0.9358065435,0.49059881925,1.24448759999089,1.15458803625,0.997366255395214,5.41936213175,0.539134009290112,1.39350175,4.37475
1,10.75,406.1266415,0.555384812,-5.0805,-4.92675,103.19478185,6.6776951525,39.0547623525,292.016072049059,326.2,246.225,99.7281801775,814,181.25,81.85,0.087954134,2.2690706975,0.579541081,488.05,130.521415816752,-0.088349144,1.35125,-0.096,0.42075,3.604,3.275,4.0745,0.138,0.78725,4.2995,3.85825,3.54975,2.8155,1.244989246,0.52248651375,1.28024635121029,1.35887450525,1.0257239505635,5.6328258205,0.558828633113904,1.59079375,4.36275
1,11.25,405.88037695,0.503224828,-5.0685,-4.80975,123.165787,6.76392249575,41.0327698475,292.6,329.75,268.475,99.69043558,857.25,182.975,80.4,0.0430782775,2.03764893575,0.49449864875,512.55,143.625,-0.089665524,1.62275,-0.07425,0.4,3.60425,3.19575,4.059,0.2,0.78725,4.3125,3.8385,3.5745,3.607,1.612598224,0.505797273,1.26028734064895,1.520720931,1.08102016678691,5.722818733,0.543214886578047,2.00866075,4.35
1,11.75,405.70577105,0.445302652,-5.0545,-4.21679,121.6322562,6.692932177,43.09098267,295,332.35,273.775,99.69088559,916,190.9,80.15,0.01951908575,1.377992267,0.381904602,526.075,142.761624656852,-0.107175141,1.725,-0.075,0.40425,3.60425,3.2,4.074,0.2,0.783,4.31275,3.883,3.56325,3.67825,1.802490977,0.5145970675,1.28968885281263,1.63292824,1.11299325831749,5.83935125825,0.558725243860186,2.3674655,4.3745
1,12.25,405.82808605,0.453499915,-5.03825,-3.7662,126.1083886,6.7477437825,42.456572935,293.25,333.75,267.894799072414,99.664784535,883.25,176.425,79.3475,0.022318148,1.249768263,0.3387474735,509.725,142.25,-0.1131614385,1.7265,-0.06225,0.40025,3.5505,3.2,4.05925,0.2,0.77525,4.33325,3.8915,3.5575,4.11425,1.95282979725,0.5131229965,1.2958999208209,1.76618501,1.13755920968422,5.83247199775,0.557911257862219,2.524169,4.34175
1,12.75,406.0064106,0.408657956,-4.98975,-3.36795,121.9912232,6.749998983,46.2260688,292.225,332.125,255.725,99.59776854,865.75,170.475,78.2625,0.053900388,1.2792430575,0.41650083975,496.925,132.65,-0.103383107,1.98225,-0.012,0.404,3.558,3.19175,4.083,0.2,0.78725,4.30825,3.88325,3.54625,3.70675,1.91184957,0.5221599005,1.3289541801472,1.813959333,1.12856257882303,6.1688069885,0.554445283678671,2.71762725,4.36225
1,13.25,406.001383,0.401854943,-4.68646,-3.01676,117.920006,6.83888787,42.9110811725,294.525,331.775,237,99.5911958575,824.75,168.75,78.7075,0.039324419,0.9561778355,0.4019514725,470.230520567574,132.175,-0.095110346,1.86925,-0.017,0.40025,3.5415,3.2,4.075,0.18725,0.8,4.30425,3.891,3.52025,3.89875,2.25150331475,0.51823752925,1.3133372736478,1.791087692,1.11217398652366,5.98736865225,0.557387162371002,2.49351075,4.34475
1,13.75,406.3256407,0.335472782,-4.655245,-2.852975,102.32163205,6.77456418625,41.38217394,293.4,330.625,206.4,99.56895381,747.85,148.75,79.3175,0.029996151,0.9454094315,0.35922401175,427.25,121.775,-0.104899482,2.10475,-0.001,0.4325,3.55,3.2,4.05725,0.2085,0.77525,4.305,3.9,3.51225,3.602,2.320500301,0.514492703,1.30998708085233,1.77124761275,1.10912341288064,5.974530674,0.557592946512059,2.5258635,4.338
1,14.25,406.4373918,0.565333284,-4.58875,-2.848875,74.887965195,6.704187045,39.838972565,295.2,328.525,169.668192643403,99.55101686,634.275,128.3,78.5475,0.044220664,0.938575551,0.28703457925,370.475,109.584415919922,-0.1027016845,2.2955,-0.04,0.4165,3.5335,3.2,4.055,0.21275,0.77525,4.30825,3.8915,3.50425,3.54475,2.315100077,0.509227727,1.29111629298061,1.776956044,1.09355719237724,5.864461236,0.557408555729099,2.76535,4.346
1,14.75,405.41354245,0.59772637,-4.2769875,-2.83675,56.77540907,6.73940319475,35.53342357,293.730304461809,326.35,126.55,99.53602029,501.675,107.45,79.4225,0.02286964875,0.477392881,0.238964007,295.725,89.525,-0.09741021075,2.2745,0.00025,0.42975,3.5665,3.2,4.06225,0.27525,0.8,4.3,3.887,3.5,3.147,2.519161629,0.513890579,1.30718002126716,1.78550991875,1.07298038798479,5.725132069,0.551874170441053,2.59121425,4.34575
1,15.25,404.7915562,0.647394888,-4.1532975,-2.81138,39.04179635,6.865797565,30.73544428,295.5,322.375,71.32,99.555329495,373.4,77.9425,80.11,0.0071098185,0.24329458425,0.19821863825,214.05,68.6925,-0.086848002,2.3915,0.00425,0.46375,3.5585,3.2,4.0545,0.2415,0.8,4.317,3.883,3.5005,2.9925,2.44138472825,0.5045711655,1.28003633400971,1.6540094875,1.00024556321441,5.788241798,0.546092171431555,2.61787725,4.34975
1,15.75,404.2293186,0.75132913675,-4.2187525,-3.101325,22.0153016175,6.71485054325,26.0537618975,296.306287966785,319.375,29.0825,99.5767088875,230.4,49.0825,80.23,0.01836796325,0.0413697705,0.221402075,126.125,46.5825,-0.078814952,2.17125,-0.012,0.488,3.541,3.22475,4.05025,0.27525,0.8,4.305,3.83275,3.5165,2.449,2.17487655975,0.480282486,1.22221144211072,1.580456127,0.969174556418278,5.457673472,0.525622931612828,2.15502,4.346
1,16.25,403.53139075,0.7942313615,-4.277325,-3.0919925,10.35013352,6.6899155705,20.5231421525,297.506308589451,317.2,4.06371430256401,99.572685635,101.225,25.7775,80.925,0.012253673,-0.11923722575,0.17198079725,59.0894423461208,22.46,-0.07701031575,1.917,0.001,0.5,3.517,3.25,4.067,0.2745,0.80025,4.317,3.816,3.508,1.59225,1.9068598275,0.4479818315,1.18274907407812,1.515163764,0.912038739349081,5.28993308625,0.5001628092676,1.97389425,4.32125
1,16.75,403.06213655,0.7859655795,-4.1627525,-3.3125,1.1440309325,6.79695126125,16.461989675,299.785670713887,316.2,-6.9335,99.584967935,24.6,7.92325,82.55,0.025097474,-0.2499856905,0.1589101115,11.205,5.662,-0.0621742905,1.7615,0.01625,0.5,3.541,3.2,4.07525,0.28225,0.8045,4.3365,3.83775,3.5115,0.92125,1.810449769,0.4362763985,1.12348106261795,1.369305154,0.888619936321591,4.860710574,0.490452570639828,1.87336775,4.34175
1,17.25,403.207946475,0.7067683155,-4.198895,-3.43155,-2.226691857,6.71522583425,12.12065274,298.7,314.85,-10.935,99.591409565,1.21475,1.07,83.525,0.024121325,-0.1904498585,0.1878495025,0.1175,1.35475,-0.0533855685,1.463,0.0175,0.5,3.534,3.2,4.0585,0.28325,0.814,4.3,3.8505,3.48425,0.54575,1.541109856,0.42608465475,1.12348575398251,1.1792010635,0.806297921556255,4.78782182525,0.478863634461158,1.475384,4.30825
1,17.75,402.5025457,0.78279670725,-4.41625,-3.6189075,-3.9052871775,6.681233339,10.5508295425,298,314.75,-10.6118531598999,99.602236585,0.00975,0.64575,84.9,0.029160683,-0.0240409745,0.1330220385,-0.25225,1.258,-0.0477488075,1.2505,0.029,0.5,3.541,3.2,4.079,0.2545,0.82,4.30425,3.9,3.49975,0.28775,1.607103254,0.416269345,1.08965030820164,1.010627249,0.799315107471308,4.78676112525,0.465422719787379,1.28850675,4.33725
1,18.25,402.194420025,0.709093078,-4.75825,-3.7665,-3.953137161,6.79138917475,9.162487097,295.8,314.525,-9.775,99.62783717,0.0025,0.51675,85.8,0.05464534775,0.04679662,0.1826842455,-0.31325,1.28125,-0.0376413255,1.1525,0.008,0.5,3.517,3.19575,4.0745,0.2415,0.8335,4.3,3.86725,3.508,0.1485,1.5525558265,0.40649150625,1.05122874465462,0.934823024,0.781382004269891,4.55149617975,0.458010311949161,1.1240815,4.32125
1,18.75,402.59209105,0.634578888,-4.743,-3.88625,-4.8319462725,6.669885316,9.208482548,293.8,313.65,-10.075,99.648914975,0.0025,0.4685,86.55,0.057137632,0.0848094485,0.16975598175,-0.253,1.2695,-0.02409598625,1.08575,0,0.49925,3.525,3.22475,4.0585,0.22975,0.826,4.3,3.85275,3.51225,0.0385,1.390798954,0.414412062,1.04860154542083,0.8784075795,0.784888551514086,4.620594462,0.458890601540773,1.196576,4.3285
1,19.25,402.969132525,0.76187579,-4.73,-3.87125,-3.7148314315,6.63459295,8.983028025,297.506308589451,313.25,-8.255,99.667245405,0.003,0.16525,85.9,0.038679859,0.17482379725,0.13896500975,-0.26175,1.24425,-0.035686373,0.954,-0.01275,0.44575,3.5245,3.2245,4.074,0.22075,0.841,4.30425,3.8,3.48375,-0.03725,1.3724142735,0.4162927265,1.03536158703183,0.87774772225,0.771308575907544,4.626077542,0.460206281344222,1.05562125,4.3125
1,19.75,403.2475196,0.7054830285,-4.788,-3.88275,-2.8763888545,6.5906469515,9.58820495625,298,313.45,-7.18441660294509,99.67383556,0.003,0.00775,85.875,0.04732290625,0.2045869855,0.15043579,-0.2425,1.21925,-0.0365261845,1.0415,0.00425,0.44625,3.5165,3.22975,4.059,0.20425,0.8215,4.3,3.8085,3.4795,-0.00175,1.306674089,0.421952685,1.05093710544287,0.9158370505,0.758014656690677,4.59655134575,0.452771446924755,0.99218125,4.31225
1,20.25,403.1289589,0.78387801125,-4.7631275,-3.8975,-3.90120757025,6.380935574,8.440946821,298.2,314.3,-7.28125,99.67966368,0.003,0.01725,86.1,0.051432703,0.1923430635,0.136062138,-0.225,1.23375,-0.035366458,0.84975,0,0.4745,3.5335,3.2335,4.07025,0.20825,0.82025,4.30425,3.82925,3.51225,0.06825,1.3479705,0.403816184,1.05957017146514,0.857068018,0.767473337321964,4.5572900265,0.456678204919785,0.89933945,4.321
1,20.75,403.64765175,0.66226457675,-4.681,-3.91775,-2.923356622,6.45990107475,9.53223864625,296.911692383076,314.05,-8.7303676413654,99.68997909,0.003,0.00725,85.775,0.044435401,0.176127068,0.124002767,-0.243330486786816,1.18902537393917,-0.0325650855,0.82,-5e-04,0.4625,3.534,3.23625,4.059,0.2,0.825,4.3,3.81725,3.50425,-1.73472347597681e-18,1.177875725,0.4215554105,1.06238415165944,0.90555671775,0.768910187685366,4.537689454,0.44766051360076,0.765575225,4.31625
1,21.25,403.046440375,0.777541455,-4.823375,-3.96575,-4.1273991145,6.496295822,9.856851868,298,314.55,-8.171982087309,99.679378295,0.003,0.00725,86.275,0.033998861,0.164873864,0.10021071625,-0.2215,1.25325,-0.03297934525,0.774,-0.008,0.4745,3.5245,3.2015,4.0745,0.20425,0.82475,4.3,3.8205,3.5,-0.1465,1.0719782665,0.422143268,1.0253171103745,0.971895314,0.787167664630706,4.675430559,0.465988713843677,0.794677,4.32
1,21.75,402.7799354,0.778989451,-4.84579,-4.0165,-2.818697306,6.343541137,10.30021555,297.678385493682,314.575,-8.18845304130062,99.67704021,0.002,0.005,87.4,0.04363029225,0.1190124145,0.0991696,-0.23575,1.263,-0.029804802,0.69025,0,0.4865,3.5005,3.1785,4.076,0.2,0.8085,4.30425,3.783,3.44975,-0.17775,1.039279922,0.4078250585,1.05543820801409,0.9672951065,0.775464152508713,4.798481684,0.462627015030568,0.507916375,4.304
1,22.25,402.845916125,0.667671435,-4.8603725,-4.28294,-2.474304811,6.374094225,10.90995205,296.875,314.325,-6.62135161836031,99.605699705,0.002,0.00325,88.375,0.06863262125,0.11702463725,0.065293457,-0.228295091251035,1.2182060064157,-0.026535317,0.574,0.00425,0.48325,3.516,3.225,4.066,0.2,0.81675,4.317,3.8,3.488,-0.24125,0.791065388,0.4075883515,1.04966030188531,0.911316501,0.778597068225338,4.7599765635,0.449801169015584,0.5151811,4.296
1,22.75,402.9051204,0.672278312,-4.88175,-4.32569,-2.951045732,6.2934257565,10.65444119,298.025,313.625,-6.94625,99.61838991,0.002,0.002,89,0.04443035525,0.071645699,0.09632965125,-0.22875,1.2515,-0.028196639,0.51,-0.0085,0.48725,3.4745,3.15425,4.0585,0.2,0.8165,4.3,3.779,3.48725,-0.30725,0.728762757,0.421353596,1.04042432064999,0.91504518025,0.782226715856727,4.760841862,0.45401016838833,0.493360775,4.27475
1,23.25,403.143746125,0.6418452275,-4.9775,-4.320365,-2.015059632,6.1671395085,9.25132396925,298.35,313.975,-6.28668325735983,99.63724814,0.002,0.0035,89.275,0.0524742,0.082868036,0.0915789405,-0.243938776190834,1.278,-0.028292073,0.48275,0.00425,0.48725,3.467,3.18775,4.04525,0.191,0.80825,4.30825,3.80825,3.48725,-0.275,0.68609504975,0.4133849945,1.04290459010127,0.893170259,0.775727334644707,4.5710692685,0.463864689541586,0.4450812,4.25375
1,23.75,403.6846418,0.6789669605,-5.057,-5.0165,-2.250783534,6.201063998,10.027002835,294.55,313.225,-6.3641692747656,99.6416093675,0.002,0.005,88.975,0.05819132075,0.2545657425,0.114216739,-0.193,1.25275,-0.025089846,0.5285,-0.01275,0.5,3.5085,3.183,4.058,0.2,0.80425,4.3,3.8,3.46175,-0.17,0.703905378,0.4120324775,1.073809849861,0.8176680875,0.8006061072821,4.771488542,0.471718736501653,0.578163325,4.12525
2,0.25,405.08763255,0.7669378515,12.0954825,12.827375,-0.115666004,6.022540508,15.9047024825,300.468725781659,313.3,-7.0265,99.5312018125,0.002,0.0415,88,0.041165047,0.262408168,0.271755829,-0.2655,1.3585,-0.021215135,1.02475,1.1375,1.625,3.1085,2.92075,3.59925,1.025,1.549,3.4085,3.20075,3.288,0.731,2.11600451125,0.4082797115,1.11405531884523,1.265249158,0.863704563247558,5.32339252125,0.449325800410816,0.2106671,3.39925
2,0.75,405.30157305,0.7121660985,-4.54425,-4.6095,-0.147738695,6.095818299,16.35328373,298.075,312.95,-8.262,99.541332765,0.002,0.0425,88.1,0.05094014625,0.23167910825,0.17797282,-0.270347919723831,1.289,-0.026576579,0.8965,1.2165,1.6745,3.117,2.9,3.588,1,1.6,3.46325,3.2085,3.28725,0.635,2.04514954275,0.4126790095,1.08414477633238,1.21089249775,0.827353812235733,5.3345067605,0.457878182390074,0.04971021375,3.388
2,1.25,405.2746444,0.68451672875,-4.3475,-4.1675,-0.056983602,6.0804539285,14.68589776,296.075,312.65,-8.095,99.5282160225,0.00125,0.035,88,0.04282642425,0.374806022,0.20446866,-0.3055,1.3005,-0.031228159,0.8095,1.14275,1.608,3.11625,2.91675,3.604,1.00425,1.6,3.449,3.21675,3.3,0.453,2.026941446,0.40192331825,1.08331292186074,1.296354121,0.869103508309016,5.2022404285,0.459207360585393,0.06784453,3.36675
2,1.75,406.1239565,0.838576459,-4.337305,-4.421,0.412729932,6.1149987495,16.1065912375,297.631750364698,312.85,-8.08289816047358,99.53403248,0.002,0.0235,88.125,0.0556790195,0.17057711975,0.1875289885,-0.279,1.3065,-0.02759624025,0.621,1.191,1.6,3.11625,2.9,3.6,0.915,1.58625,3.44975,3.233,3.27525,0.3605,1.94854284975,0.4009423255,1.10815865013269,1.25543543,0.869614463732788,5.16414859025,0.439299594852074,0.05513594375,3.40025
2,2.25,405.5991268,0.7824652085,-4.42075,-4.43925,-0.1380948475,6.05976332125,15.83240072,294,312.2,-8.32048791077779,99.519722605,0.002,0.032,88.525,0.04404794725,0.2273155665,0.173309003,-0.289,1.27107556544241,-0.026273913,0.83075,1.1705,1.549,3.1,2.9165,3.583,0.91275,1.46175,3.43775,3.218,3.258,0.3315,2.13802706175,0.39024855775,1.08383532297053,1.309276396,0.841012236235222,5.101435079,0.427727427904725,-0.01671319,3.40325
2,2.75,405.2390549,0.75090571325,-4.42175,-4.5415,-0.08726573,6.0386609425,14.0316980025,295.35,311.9,-8.16570537123633,99.5200840575,0.002,0.0305,88.725,0.0485531385,0.32043739,0.163518992,-0.3075,1.25110121111303,-0.02337308,0.66225,1.1165,1.49925,3.10425,2.9,3.6,0.84975,1.425,3.43775,3.233,3.24575,0.178,2.0655947675,0.388802528,1.01497082056246,1.272176958,0.843184872577973,4.865515203,0.432883312596445,-0.190031575,3.39925
2,3.25,405.3968729,0.663177706,-4.423,-4.6,0.579544802,5.9839941395,14.40845064,296.353820394707,311.85,-7.272,99.5000251,0.00225,0.0205,89.175,0.04008372,0.258532785,0.1110332915,-0.2805,1.25194581025384,-0.0273244045,0.53175,1.09925,1.4155,3.117,2.90425,3.575,0.804,1.39075,3.425,3.245,3.225,0.061,2.140276278,0.391552627,1.05982262006432,1.245959356,0.835930478568643,5.098703786,0.418898136782679,-0.167759325,3.38725
2,3.75,406.320436075,0.77203424875,-4.42225,-4.59925,0.09618748725,5.94773914225,13.40027874,296.3,312.9,-7.6725,99.49201509,0.002,0.0155,89.125,0.04069017575,0.345877808,0.1669525205,-0.252898003135676,1.269,-0.0276692555,0.4245,1.04125,1.382,3.118,2.9,3.604,0.8,1.30425,3.43775,3.2165,3.2165,0.1115,2.100546612,0.392490655,1.07406612971455,1.220602052,0.815106974574503,5.067449228,0.439889097387057,-0.23878145,3.38725
